翠微北园,"-  <a href=""https://hf.lianjia.com/ershoufang/furong1/"" target=""_blank"">芙蓉</a>","-  <a href=""https://hf.lianjia.com/ershoufang/furong1/"" target=""_blank"">芙蓉</","-  <a href=""https://hf.lianjia.com/ershoufang/furong1/"" target=""_blank"">芙蓉</a>",117
高速滨湖时代广场,"-  <a href=""https://hf.lianjia.com/ershoufang/yandun/"" target=""_blank"">烟墩</a>","-  <a href=""https://hf.lianjia.com/ershoufang/yandun/"" target=""_blank"">烟墩</","-  <a href=""https://hf.lianjia.com/ershoufang/yandun/"" target=""_blank"">烟墩</a>",218
世纪阳光花园兰阳苑,"-  <a href=""https://hf.lianjia.com/ershoufang/baogong/"" target=""_blank"">包公</a>","-  <a href=""https://hf.lianjia.com/ershoufang/baogong/"" target=""_blank"">包公</","-  <a href=""https://hf.lianjia.com/ershoufang/baogong/"" target=""_blank"">包公</a>",142
中铁国际城品园,"-  <a href=""https://hf.lianjia.com/ershoufang/silihe/"" target=""_blank"">四里河</a>","-  <a href=""https://hf.lianjia.com/ershoufang/silihe/"" target=""_blank"">四里河</","-  <a href=""https://hf.lianjia.com/ershoufang/silihe/"" target=""_blank"">四里河</a>",152
滨湖欣园,"-  <a href=""https://hf.lianjia.com/ershoufang/yandun/"" target=""_blank"">烟墩</a>","-  <a href=""https://hf.lianjia.com/ershoufang/yandun/"" target=""_blank"">烟墩</","-  <a href=""https://hf.lianjia.com/ershoufang/yandun/"" target=""_blank"">烟墩</a>",134.5
商务厅职工宿舍,"-  <a href=""https://hf.lianjia.com/ershoufang/baogong/"" target=""_blank"">包公</a>","-  <a href=""https://hf.lianjia.com/ershoufang/baogong/"" target=""_blank"">包公</","-  <a href=""https://hf.lianjia.com/ershoufang/baogong/"" target=""_blank"">包公</a>",91
琥珀瑞安家园,"-  <a href=""https://hf.lianjia.com/ershoufang/fangxing/"" target=""_blank"">方兴</a>","-  <a href=""https://hf.lianjia.com/ershoufang/fangxing/"" target=""_blank"">方兴</","-  <a href=""https://hf.lianjia.com/ershoufang/fangxing/"" target=""_blank"">方兴</a>",245
坝上街环球中心,"-  <a href=""https://hf.lianjia.com/ershoufang/mingguanglu/"" target=""_blank"">明光路</a>","-  <a href=""https://hf.lianjia.com/ershoufang/mingguanglu/"" target=""_blank"">明光路</","-  <a href=""https://hf.lianjia.com/ershoufang/mingguanglu/"" target=""_blank"">明光路</a>",163
淮矿东方蓝海五期,"-  <a href=""https://hf.lianjia.com/ershoufang/huanhucbd/"" target=""_blank"">环湖CBD</a>","-  <a href=""https://hf.lianjia.com/ershoufang/huanhucbd/"" target=""_blank"">环湖CBD</","-  <a href=""https://hf.lianjia.com/ershoufang/huanhucbd/"" target=""_blank"">环湖CBD</a>",295
文一塘溪津门,"-  <a href=""https://hf.lianjia.com/ershoufang/huanhucbd/"" target=""_blank"">环湖CBD</a>","-  <a href=""https://hf.lianjia.com/ershoufang/huanhucbd/"" target=""_blank"">环湖CBD</","-  <a href=""https://hf.lianjia.com/ershoufang/huanhucbd/"" target=""_blank"">环湖CBD</a>",316
淮河路449号,"-  <a href=""https://hf.lianjia.com/ershoufang/sanxiaokou/"" target=""_blank"">三孝口</a>","-  <a href=""https://hf.lianjia.com/ershoufang/sanxiaokou/"" target=""_blank"">三孝口</","-  <a href=""https://hf.lianjia.com/ershoufang/sanxiaokou/"" target=""_blank"">三孝口</a>",142
临湖苑E区,"-  <a href=""https://hf.lianjia.com/ershoufang/huanhucbd/"" target=""_blank"">环湖CBD</a>","-  <a href=""https://hf.lianjia.com/ershoufang/huanhucbd/"" target=""_blank"">环湖CBD</","-  <a href=""https://hf.lianjia.com/ershoufang/huanhucbd/"" target=""_blank"">环湖CBD</a>",290
百商悦澜山,"-  <a href=""https://hf.lianjia.com/ershoufang/xingyuan/"" target=""_blank"">兴园</a>","-  <a href=""https://hf.lianjia.com/ershoufang/xingyuan/"" target=""_blank"">兴园</","-  <a href=""https://hf.lianjia.com/ershoufang/xingyuan/"" target=""_blank"">兴园</a>",172.8
联投新安里B区,"-  <a href=""https://hf.lianjia.com/ershoufang/huanhucbd/"" target=""_blank"">环湖CBD</a>","-  <a href=""https://hf.lianjia.com/ershoufang/huanhucbd/"" target=""_blank"">环湖CBD</","-  <a href=""https://hf.lianjia.com/ershoufang/huanhucbd/"" target=""_blank"">环湖CBD</a>",275
万达悦湖苑,"-  <a href=""https://hf.lianjia.com/ershoufang/huanhucbd/"" target=""_blank"">环湖CBD</a>","-  <a href=""https://hf.lianjia.com/ershoufang/huanhucbd/"" target=""_blank"">环湖CBD</","-  <a href=""https://hf.lianjia.com/ershoufang/huanhucbd/"" target=""_blank"">环湖CBD</a>",295
时光印象,"-  <a href=""https://hf.lianjia.com/ershoufang/yandun/"" target=""_blank"">烟墩</a>","-  <a href=""https://hf.lianjia.com/ershoufang/yandun/"" target=""_blank"">烟墩</","-  <a href=""https://hf.lianjia.com/ershoufang/yandun/"" target=""_blank"">烟墩</a>",213
南岗和园,"-  <a href=""https://hf.lianjia.com/ershoufang/nangangzhen/"" target=""_blank"">南岗镇</a>","-  <a href=""https://hf.lianjia.com/ershoufang/nangangzhen/"" target=""_blank"">南岗镇</","-  <a href=""https://hf.lianjia.com/ershoufang/nangangzhen/"" target=""_blank"">南岗镇</a>",146.6
联投新安里B区,"-  <a href=""https://hf.lianjia.com/ershoufang/huanhucbd/"" target=""_blank"">环湖CBD</a>","-  <a href=""https://hf.lianjia.com/ershoufang/huanhucbd/"" target=""_blank"">环湖CBD</","-  <a href=""https://hf.lianjia.com/ershoufang/huanhucbd/"" target=""_blank"">环湖CBD</a>",277
玫瑰绅城,"-  <a href=""https://hf.lianjia.com/ershoufang/zhougudui/"" target=""_blank"">周谷堆</a>","-  <a href=""https://hf.lianjia.com/ershoufang/zhougudui/"" target=""_blank"">周谷堆</","-  <a href=""https://hf.lianjia.com/ershoufang/zhougudui/"" target=""_blank"">周谷堆</a>",105
世茂翡翠首府,"-  <a href=""https://hf.lianjia.com/ershoufang/furong1/"" target=""_blank"">芙蓉</a>","-  <a href=""https://hf.lianjia.com/ershoufang/furong1/"" target=""_blank"">芙蓉</","-  <a href=""https://hf.lianjia.com/ershoufang/furong1/"" target=""_blank"">芙蓉</a>",202
世茂翡翠首府,"-  <a href=""https://hf.lianjia.com/ershoufang/furong1/"" target=""_blank"">芙蓉</a>","-  <a href=""https://hf.lianjia.com/ershoufang/furong1/"" target=""_blank"">芙蓉</","-  <a href=""https://hf.lianjia.com/ershoufang/furong1/"" target=""_blank"">芙蓉</a>",202
航空新城,"-  <a href=""https://hf.lianjia.com/ershoufang/nangangzhen/"" target=""_blank"">南岗镇</a>","-  <a href=""https://hf.lianjia.com/ershoufang/nangangzhen/"" target=""_blank"">南岗镇</","-  <a href=""https://hf.lianjia.com/ershoufang/nangangzhen/"" target=""_blank"">南岗镇</a>",164.7
栢悦公馆,"-  <a href=""https://hf.lianjia.com/ershoufang/heyedi/"" target=""_blank"">荷叶地</a>","-  <a href=""https://hf.lianjia.com/ershoufang/heyedi/"" target=""_blank"">荷叶地</","-  <a href=""https://hf.lianjia.com/ershoufang/heyedi/"" target=""_blank"">荷叶地</a>",520
都会1907,"-  <a href=""https://hf.lianjia.com/ershoufang/yandun/"" target=""_blank"">烟墩</a>","-  <a href=""https://hf.lianjia.com/ershoufang/yandun/"" target=""_blank"">烟墩</","-  <a href=""https://hf.lianjia.com/ershoufang/yandun/"" target=""_blank"">烟墩</a>",325
航空新城,"-  <a href=""https://hf.lianjia.com/ershoufang/nangangzhen/"" target=""_blank"">南岗镇</a>","-  <a href=""https://hf.lianjia.com/ershoufang/nangangzhen/"" target=""_blank"">南岗镇</","-  <a href=""https://hf.lianjia.com/ershoufang/nangangzhen/"" target=""_blank"">南岗镇</a>",175
金地国际城,"-  <a href=""https://hf.lianjia.com/ershoufang/zhougudui/"" target=""_blank"">周谷堆</a>","-  <a href=""https://hf.lianjia.com/ershoufang/zhougudui/"" target=""_blank"">周谷堆</","-  <a href=""https://hf.lianjia.com/ershoufang/zhougudui/"" target=""_blank"">周谷堆</a>",164
天鹅湖ΜΟΜΛ,"-  <a href=""https://hf.lianjia.com/ershoufang/heyedi/"" target=""_blank"">荷叶地</a>","-  <a href=""https://hf.lianjia.com/ershoufang/heyedi/"" target=""_blank"">荷叶地</","-  <a href=""https://hf.lianjia.com/ershoufang/heyedi/"" target=""_blank"">荷叶地</a>",333
世纪城徽昌苑,"-  <a href=""https://hf.lianjia.com/ershoufang/binhushiji/"" target=""_blank"">滨湖世纪</a>","-  <a href=""https://hf.lianjia.com/ershoufang/binhushiji/"" target=""_blank"">滨湖世纪</","-  <a href=""https://hf.lianjia.com/ershoufang/binhushiji/"" target=""_blank"">滨湖世纪</a>",180
七桂塘步行街,"-  <a href=""https://hf.lianjia.com/ershoufang/sanxiaokou/"" target=""_blank"">三孝口</a>","-  <a href=""https://hf.lianjia.com/ershoufang/sanxiaokou/"" target=""_blank"">三孝口</","-  <a href=""https://hf.lianjia.com/ershoufang/sanxiaokou/"" target=""_blank"">三孝口</a>",255
都会1907,"-  <a href=""https://hf.lianjia.com/ershoufang/yandun/"" target=""_blank"">烟墩</a>","-  <a href=""https://hf.lianjia.com/ershoufang/yandun/"" target=""_blank"">烟墩</","-  <a href=""https://hf.lianjia.com/ershoufang/yandun/"" target=""_blank"">烟墩</a>",325
文一名门南郡,"-  <a href=""https://hf.lianjia.com/ershoufang/jinxiu1/"" target=""_blank"">锦绣</a>","-  <a href=""https://hf.lianjia.com/ershoufang/jinxiu1/"" target=""_blank"">锦绣</","-  <a href=""https://hf.lianjia.com/ershoufang/jinxiu1/"" target=""_blank"">锦绣</a>",159
坝上街环球中心,"-  <a href=""https://hf.lianjia.com/ershoufang/mingguanglu/"" target=""_blank"">明光路</a>","-  <a href=""https://hf.lianjia.com/ershoufang/mingguanglu/"" target=""_blank"">明光路</","-  <a href=""https://hf.lianjia.com/ershoufang/mingguanglu/"" target=""_blank"">明光路</a>",170
金大地1912,"-  <a href=""https://hf.lianjia.com/ershoufang/nanqi/"" target=""_blank"">南七</a>","-  <a href=""https://hf.lianjia.com/ershoufang/nanqi/"" target=""_blank"">南七</","-  <a href=""https://hf.lianjia.com/ershoufang/nanqi/"" target=""_blank"">南七</a>",150
包河花园D区,"-  <a href=""https://hf.lianjia.com/ershoufang/gongyeyuan1/"" target=""_blank"">工业园</a>","-  <a href=""https://hf.lianjia.com/ershoufang/gongyeyuan1/"" target=""_blank"">工业园</","-  <a href=""https://hf.lianjia.com/ershoufang/gongyeyuan1/"" target=""_blank"">工业园</a>",100
丁香家园一期,"-  <a href=""https://hf.lianjia.com/ershoufang/nanqi/"" target=""_blank"">南七</a>","-  <a href=""https://hf.lianjia.com/ershoufang/nanqi/"" target=""_blank"">南七</","-  <a href=""https://hf.lianjia.com/ershoufang/nanqi/"" target=""_blank"">南七</a>",185
康城水云间,"-  <a href=""https://hf.lianjia.com/ershoufang/qilitang/"" target=""_blank"">七里塘</a>","-  <a href=""https://hf.lianjia.com/ershoufang/qilitang/"" target=""_blank"">七里塘</","-  <a href=""https://hf.lianjia.com/ershoufang/qilitang/"" target=""_blank"">七里塘</a>",91
东华园,"-  <a href=""https://hf.lianjia.com/ershoufang/haiheng/"" target=""_blank"">海恒</a>","-  <a href=""https://hf.lianjia.com/ershoufang/haiheng/"" target=""_blank"">海恒</","-  <a href=""https://hf.lianjia.com/ershoufang/haiheng/"" target=""_blank"">海恒</a>",170
静安新天地,"-  <a href=""https://hf.lianjia.com/ershoufang/longgang1/"" target=""_blank"">龙岗</a>","-  <a href=""https://hf.lianjia.com/ershoufang/longgang1/"" target=""_blank"">龙岗</","-  <a href=""https://hf.lianjia.com/ershoufang/longgang1/"" target=""_blank"">龙岗</a>",86
金色名郡,"-  <a href=""https://hf.lianjia.com/ershoufang/nanqi/"" target=""_blank"">南七</a>","-  <a href=""https://hf.lianjia.com/ershoufang/nanqi/"" target=""_blank"">南七</","-  <a href=""https://hf.lianjia.com/ershoufang/nanqi/"" target=""_blank"">南七</a>",205
世纪城振徽苑,"-  <a href=""https://hf.lianjia.com/ershoufang/binhushiji/"" target=""_blank"">滨湖世纪</a>","-  <a href=""https://hf.lianjia.com/ershoufang/binhushiji/"" target=""_blank"">滨湖世纪</","-  <a href=""https://hf.lianjia.com/ershoufang/binhushiji/"" target=""_blank"">滨湖世纪</a>",240
皖投天下名筑,"-  <a href=""https://hf.lianjia.com/ershoufang/lindian/"" target=""_blank"">林店</a>","-  <a href=""https://hf.lianjia.com/ershoufang/lindian/"" target=""_blank"">林店</","-  <a href=""https://hf.lianjia.com/ershoufang/lindian/"" target=""_blank"">林店</a>",152
金隅南七里,"-  <a href=""https://hf.lianjia.com/ershoufang/daoxiangcun/"" target=""_blank"">稻香村</a>","-  <a href=""https://hf.lianjia.com/ershoufang/daoxiangcun/"" target=""_blank"">稻香村</","-  <a href=""https://hf.lianjia.com/ershoufang/daoxiangcun/"" target=""_blank"">稻香村</a>",260
新年新村,"-  <a href=""https://hf.lianjia.com/ershoufang/linhu1/"" target=""_blank"">临湖</a>","-  <a href=""https://hf.lianjia.com/ershoufang/linhu1/"" target=""_blank"">临湖</","-  <a href=""https://hf.lianjia.com/ershoufang/linhu1/"" target=""_blank"">临湖</a>",145
安居苑西村,"-  <a href=""https://hf.lianjia.com/ershoufang/xiyuan/"" target=""_blank"">西园</a>","-  <a href=""https://hf.lianjia.com/ershoufang/xiyuan/"" target=""_blank"">西园</","-  <a href=""https://hf.lianjia.com/ershoufang/xiyuan/"" target=""_blank"">西园</a>",369
博澳丽苑,"-  <a href=""https://hf.lianjia.com/ershoufang/tianle/"" target=""_blank"">天乐</a>","-  <a href=""https://hf.lianjia.com/ershoufang/tianle/"" target=""_blank"">天乐</","-  <a href=""https://hf.lianjia.com/ershoufang/tianle/"" target=""_blank"">天乐</a>",94.8
博澳丽苑,"-  <a href=""https://hf.lianjia.com/ershoufang/tianle/"" target=""_blank"">天乐</a>","-  <a href=""https://hf.lianjia.com/ershoufang/tianle/"" target=""_blank"">天乐</","-  <a href=""https://hf.lianjia.com/ershoufang/tianle/"" target=""_blank"">天乐</a>",175
中国铁建青秀城,"-  <a href=""https://hf.lianjia.com/ershoufang/wulidun/"" target=""_blank"">五里墩</a>","-  <a href=""https://hf.lianjia.com/ershoufang/wulidun/"" target=""_blank"">五里墩</","-  <a href=""https://hf.lianjia.com/ershoufang/wulidun/"" target=""_blank"">五里墩</a>",180
恒大城,"-  <a href=""https://hf.lianjia.com/ershoufang/longgang1/"" target=""_blank"">龙岗</a>","-  <a href=""https://hf.lianjia.com/ershoufang/longgang1/"" target=""_blank"">龙岗</","-  <a href=""https://hf.lianjia.com/ershoufang/longgang1/"" target=""_blank"">龙岗</a>",143
金大地1912,"-  <a href=""https://hf.lianjia.com/ershoufang/nanqi/"" target=""_blank"">南七</a>","-  <a href=""https://hf.lianjia.com/ershoufang/nanqi/"" target=""_blank"">南七</","-  <a href=""https://hf.lianjia.com/ershoufang/nanqi/"" target=""_blank"">南七</a>",206
文一西溪湾,"-  <a href=""https://hf.lianjia.com/ershoufang/feixi1/"" target=""_blank"">肥西</a>","-  <a href=""https://hf.lianjia.com/ershoufang/feixi1/"" target=""_blank"">肥西</","-  <a href=""https://hf.lianjia.com/ershoufang/feixi1/"" target=""_blank"">肥西</a>",123
省建设厅大院,"-  <a href=""https://hf.lianjia.com/ershoufang/xiaoyaojin/"" target=""_blank"">逍遥津</a>","-  <a href=""https://hf.lianjia.com/ershoufang/xiaoyaojin/"" target=""_blank"">逍遥津</","-  <a href=""https://hf.lianjia.com/ershoufang/xiaoyaojin/"" target=""_blank"">逍遥津</a>",205
陈小巷社区,"-  <a href=""https://hf.lianjia.com/ershoufang/xiaoyaojin/"" target=""_blank"">逍遥津</a>","-  <a href=""https://hf.lianjia.com/ershoufang/xiaoyaojin/"" target=""_blank"">逍遥津</","-  <a href=""https://hf.lianjia.com/ershoufang/xiaoyaojin/"" target=""_blank"">逍遥津</a>",60
绿地海德公馆二期,"-  <a href=""https://hf.lianjia.com/ershoufang/changan3/"" target=""_blank"">长安</a>","-  <a href=""https://hf.lianjia.com/ershoufang/changan3/"" target=""_blank"">长安</","-  <a href=""https://hf.lianjia.com/ershoufang/changan3/"" target=""_blank"">长安</a>",87.5
北美印象雅苑,"-  <a href=""https://hf.lianjia.com/ershoufang/haitang2/"" target=""_blank"">海棠</a>","-  <a href=""https://hf.lianjia.com/ershoufang/haitang2/"" target=""_blank"">海棠</","-  <a href=""https://hf.lianjia.com/ershoufang/haitang2/"" target=""_blank"">海棠</a>",135
御湖观邸,"-  <a href=""https://hf.lianjia.com/ershoufang/haiheng/"" target=""_blank"">海恒</a>","-  <a href=""https://hf.lianjia.com/ershoufang/haiheng/"" target=""_blank"">海恒</","-  <a href=""https://hf.lianjia.com/ershoufang/haiheng/"" target=""_blank"">海恒</a>",195
家天下一期,"-  <a href=""https://hf.lianjia.com/ershoufang/qilitang/"" target=""_blank"">七里塘</a>","-  <a href=""https://hf.lianjia.com/ershoufang/qilitang/"" target=""_blank"">七里塘</","-  <a href=""https://hf.lianjia.com/ershoufang/qilitang/"" target=""_blank"">七里塘</a>",115.5
华地润园,"-  <a href=""https://hf.lianjia.com/ershoufang/lianhua3/"" target=""_blank"">莲花</a>","-  <a href=""https://hf.lianjia.com/ershoufang/lianhua3/"" target=""_blank"">莲花</","-  <a href=""https://hf.lianjia.com/ershoufang/lianhua3/"" target=""_blank"">莲花</a>",177
葛洲坝玖珑府,"-  <a href=""https://hf.lianjia.com/ershoufang/furong1/"" target=""_blank"">芙蓉</a>","-  <a href=""https://hf.lianjia.com/ershoufang/furong1/"" target=""_blank"">芙蓉</","-  <a href=""https://hf.lianjia.com/ershoufang/furong1/"" target=""_blank"">芙蓉</a>",238
文一云河湾,"-  <a href=""https://hf.lianjia.com/ershoufang/longgang1/"" target=""_blank"">龙岗</a>","-  <a href=""https://hf.lianjia.com/ershoufang/longgang1/"" target=""_blank"">龙岗</","-  <a href=""https://hf.lianjia.com/ershoufang/longgang1/"" target=""_blank"">龙岗</a>",112
丰大国际,"-  <a href=""https://hf.lianjia.com/ershoufang/lianhua3/"" target=""_blank"">莲花</a>","-  <a href=""https://hf.lianjia.com/ershoufang/lianhua3/"" target=""_blank"">莲花</","-  <a href=""https://hf.lianjia.com/ershoufang/lianhua3/"" target=""_blank"">莲花</a>",163
和一花园,"-  <a href=""https://hf.lianjia.com/ershoufang/xingyuan/"" target=""_blank"">兴园</a>","-  <a href=""https://hf.lianjia.com/ershoufang/xingyuan/"" target=""_blank"">兴园</","-  <a href=""https://hf.lianjia.com/ershoufang/xingyuan/"" target=""_blank"">兴园</a>",176
宝利丰广场,"-  <a href=""https://hf.lianjia.com/ershoufang/baogong/"" target=""_blank"">包公</a>","-  <a href=""https://hf.lianjia.com/ershoufang/baogong/"" target=""_blank"">包公</","-  <a href=""https://hf.lianjia.com/ershoufang/baogong/"" target=""_blank"">包公</a>",68
中铁国际城广园,"-  <a href=""https://hf.lianjia.com/ershoufang/xinghuacun/"" target=""_blank"">杏花村</a>","-  <a href=""https://hf.lianjia.com/ershoufang/xinghuacun/"" target=""_blank"">杏花村</","-  <a href=""https://hf.lianjia.com/ershoufang/xinghuacun/"" target=""_blank"">杏花村</a>",136
金荷苑,"-  <a href=""https://hf.lianjia.com/ershoufang/haitang2/"" target=""_blank"">海棠</a>","-  <a href=""https://hf.lianjia.com/ershoufang/haitang2/"" target=""_blank"">海棠</","-  <a href=""https://hf.lianjia.com/ershoufang/haitang2/"" target=""_blank"">海棠</a>",94
翠微苑,"-  <a href=""https://hf.lianjia.com/ershoufang/furong1/"" target=""_blank"">芙蓉</a>","-  <a href=""https://hf.lianjia.com/ershoufang/furong1/"" target=""_blank"">芙蓉</","-  <a href=""https://hf.lianjia.com/ershoufang/furong1/"" target=""_blank"">芙蓉</a>",134
橡树湾二期,"-  <a href=""https://hf.lianjia.com/ershoufang/haitang2/"" target=""_blank"">海棠</a>","-  <a href=""https://hf.lianjia.com/ershoufang/haitang2/"" target=""_blank"">海棠</","-  <a href=""https://hf.lianjia.com/ershoufang/haitang2/"" target=""_blank"">海棠</a>",220
时光原著,"-  <a href=""https://hf.lianjia.com/ershoufang/haiheng/"" target=""_blank"">海恒</a>","-  <a href=""https://hf.lianjia.com/ershoufang/haiheng/"" target=""_blank"">海恒</","-  <a href=""https://hf.lianjia.com/ershoufang/haiheng/"" target=""_blank"">海恒</a>",158
蓝鼎观湖苑,"-  <a href=""https://hf.lianjia.com/ershoufang/binhushiji/"" target=""_blank"">滨湖世纪</a>","-  <a href=""https://hf.lianjia.com/ershoufang/binhushiji/"" target=""_blank"">滨湖世纪</","-  <a href=""https://hf.lianjia.com/ershoufang/binhushiji/"" target=""_blank"">滨湖世纪</a>",185
美生滨江花月,"-  <a href=""https://hf.lianjia.com/ershoufang/feihezhen/"" target=""_blank"">淝河镇</a>","-  <a href=""https://hf.lianjia.com/ershoufang/feihezhen/"" target=""_blank"">淝河镇</","-  <a href=""https://hf.lianjia.com/ershoufang/feihezhen/"" target=""_blank"">淝河镇</a>",134.8
颐和花园庐阳佳苑,"-  <a href=""https://hf.lianjia.com/ershoufang/wulidun/"" target=""_blank"">五里墩</a>","-  <a href=""https://hf.lianjia.com/ershoufang/wulidun/"" target=""_blank"">五里墩</","-  <a href=""https://hf.lianjia.com/ershoufang/wulidun/"" target=""_blank"">五里墩</a>",175
文昌雅居,"-  <a href=""https://hf.lianjia.com/ershoufang/zhougudui/"" target=""_blank"">周谷堆</a>","-  <a href=""https://hf.lianjia.com/ershoufang/zhougudui/"" target=""_blank"">周谷堆</","-  <a href=""https://hf.lianjia.com/ershoufang/zhougudui/"" target=""_blank"">周谷堆</a>",132
金大地1912,"-  <a href=""https://hf.lianjia.com/ershoufang/nanqi/"" target=""_blank"">南七</a>","-  <a href=""https://hf.lianjia.com/ershoufang/nanqi/"" target=""_blank"">南七</","-  <a href=""https://hf.lianjia.com/ershoufang/nanqi/"" target=""_blank"">南七</a>",81
世纪城徽杰苑,"-  <a href=""https://hf.lianjia.com/ershoufang/binhushiji/"" target=""_blank"">滨湖世纪</a>","-  <a href=""https://hf.lianjia.com/ershoufang/binhushiji/"" target=""_blank"">滨湖世纪</","-  <a href=""https://hf.lianjia.com/ershoufang/binhushiji/"" target=""_blank"">滨湖世纪</a>",208
淮矿东方蓝海,"-  <a href=""https://hf.lianjia.com/ershoufang/huanhucbd/"" target=""_blank"">环湖CBD</a>","-  <a href=""https://hf.lianjia.com/ershoufang/huanhucbd/"" target=""_blank"">环湖CBD</","-  <a href=""https://hf.lianjia.com/ershoufang/huanhucbd/"" target=""_blank"">环湖CBD</a>",345
大溪地天逸轩,"-  <a href=""https://hf.lianjia.com/ershoufang/xiyuan/"" target=""_blank"">西园</a>","-  <a href=""https://hf.lianjia.com/ershoufang/xiyuan/"" target=""_blank"">西园</","-  <a href=""https://hf.lianjia.com/ershoufang/xiyuan/"" target=""_blank"">西园</a>",175
永和家园,"-  <a href=""https://hf.lianjia.com/ershoufang/changning1/"" target=""_blank"">长宁</a>","-  <a href=""https://hf.lianjia.com/ershoufang/changning1/"" target=""_blank"">长宁</","-  <a href=""https://hf.lianjia.com/ershoufang/changning1/"" target=""_blank"">长宁</a>",125
和昌中央城邦,"-  <a href=""https://hf.lianjia.com/ershoufang/gongyeyuan1/"" target=""_blank"">工业园</a>","-  <a href=""https://hf.lianjia.com/ershoufang/gongyeyuan1/"" target=""_blank"">工业园</","-  <a href=""https://hf.lianjia.com/ershoufang/gongyeyuan1/"" target=""_blank"">工业园</a>",147
中铁国际城品园,"-  <a href=""https://hf.lianjia.com/ershoufang/silihe/"" target=""_blank"">四里河</a>","-  <a href=""https://hf.lianjia.com/ershoufang/silihe/"" target=""_blank"">四里河</","-  <a href=""https://hf.lianjia.com/ershoufang/silihe/"" target=""_blank"">四里河</a>",200
海洲景秀世家,"-  <a href=""https://hf.lianjia.com/ershoufang/longgang1/"" target=""_blank"">龙岗</a>","-  <a href=""https://hf.lianjia.com/ershoufang/longgang1/"" target=""_blank"">龙岗</","-  <a href=""https://hf.lianjia.com/ershoufang/longgang1/"" target=""_blank"">龙岗</a>",96
山水名城,"-  <a href=""https://hf.lianjia.com/ershoufang/bijiashan1/"" target=""_blank"">笔架山</a>","-  <a href=""https://hf.lianjia.com/ershoufang/bijiashan1/"" target=""_blank"">笔架山</","-  <a href=""https://hf.lianjia.com/ershoufang/bijiashan1/"" target=""_blank"">笔架山</a>",380
佳境枫情苑,"-  <a href=""https://hf.lianjia.com/ershoufang/furong1/"" target=""_blank"">芙蓉</a>","-  <a href=""https://hf.lianjia.com/ershoufang/furong1/"" target=""_blank"">芙蓉</","-  <a href=""https://hf.lianjia.com/ershoufang/furong1/"" target=""_blank"">芙蓉</a>",155
铂金汉宫,"-  <a href=""https://hf.lianjia.com/ershoufang/baogong/"" target=""_blank"">包公</a>","-  <a href=""https://hf.lianjia.com/ershoufang/baogong/"" target=""_blank"">包公</","-  <a href=""https://hf.lianjia.com/ershoufang/baogong/"" target=""_blank"">包公</a>",100
中海滨湖公馆,"-  <a href=""https://hf.lianjia.com/ershoufang/huanhucbd/"" target=""_blank"">环湖CBD</a>","-  <a href=""https://hf.lianjia.com/ershoufang/huanhucbd/"" target=""_blank"">环湖CBD</","-  <a href=""https://hf.lianjia.com/ershoufang/huanhucbd/"" target=""_blank"">环湖CBD</a>",303
丰大国际,"-  <a href=""https://hf.lianjia.com/ershoufang/lianhua3/"" target=""_blank"">莲花</a>","-  <a href=""https://hf.lianjia.com/ershoufang/lianhua3/"" target=""_blank"">莲花</","-  <a href=""https://hf.lianjia.com/ershoufang/lianhua3/"" target=""_blank"">莲花</a>",165.8
恒大中央广场,"-  <a href=""https://hf.lianjia.com/ershoufang/shenglilu1/"" target=""_blank"">胜利路</a>","-  <a href=""https://hf.lianjia.com/ershoufang/shenglilu1/"" target=""_blank"">胜利路</","-  <a href=""https://hf.lianjia.com/ershoufang/shenglilu1/"" target=""_blank"">胜利路</a>",154
金色名郡,"-  <a href=""https://hf.lianjia.com/ershoufang/nanqi/"" target=""_blank"">南七</a>","-  <a href=""https://hf.lianjia.com/ershoufang/nanqi/"" target=""_blank"">南七</","-  <a href=""https://hf.lianjia.com/ershoufang/nanqi/"" target=""_blank"">南七</a>",270
紫辰阁,"-  <a href=""https://hf.lianjia.com/ershoufang/yandun/"" target=""_blank"">烟墩</a>","-  <a href=""https://hf.lianjia.com/ershoufang/yandun/"" target=""_blank"">烟墩</","-  <a href=""https://hf.lianjia.com/ershoufang/yandun/"" target=""_blank"">烟墩</a>",350
恒大城,"-  <a href=""https://hf.lianjia.com/ershoufang/longgang1/"" target=""_blank"">龙岗</a>","-  <a href=""https://hf.lianjia.com/ershoufang/longgang1/"" target=""_blank"">龙岗</","-  <a href=""https://hf.lianjia.com/ershoufang/longgang1/"" target=""_blank"">龙岗</a>",128
景荣花园,"-  <a href=""https://hf.lianjia.com/ershoufang/changhuai/"" target=""_blank"">长淮</a>","-  <a href=""https://hf.lianjia.com/ershoufang/changhuai/"" target=""_blank"">长淮</","-  <a href=""https://hf.lianjia.com/ershoufang/changhuai/"" target=""_blank"">长淮</a>",28
南郡明珠,"-  <a href=""https://hf.lianjia.com/ershoufang/jinxiu1/"" target=""_blank"">锦绣</a>","-  <a href=""https://hf.lianjia.com/ershoufang/jinxiu1/"" target=""_blank"">锦绣</","-  <a href=""https://hf.lianjia.com/ershoufang/jinxiu1/"" target=""_blank"">锦绣</a>",117
